Frame	Rg
126	8.700008392333984
127	9.012815475463867
128	8.49765682220459
129	8.587627410888672
130	8.75737476348877
131	8.61982250213623
132	8.537789344787598
133	8.769110679626465
134	8.70450210571289
135	8.509729385375977
136	8.531916618347168
137	8.630352020263672
138	8.527591705322266
139	8.528767585754395
140	8.496485710144043
141	8.5907621383667
142	8.556982040405273
143	8.566987037658691
144	8.532989501953125
145	8.563634872436523
146	8.565786361694336
147	8.60721206665039
148	8.504364967346191
149	8.6420316696167
150	8.763679504394531
151	8.517577171325684
152	8.650446891784668
153	8.677005767822266
154	8.812495231628418
155	8.638729095458984
156	8.640871047973633
157	8.805936813354492
158	8.886316299438477
159	8.988146781921387
160	9.018682479858398
161	8.772810935974121
162	8.704472541809082
163	8.710214614868164
164	8.8472318649292
165	8.792985916137695
166	8.73936653137207
167	8.77729320526123
168	8.56178092956543
169	8.830398559570313
170	8.613100051879883
171	8.850719451904297
172	8.672408103942871
173	8.757001876831055
174	8.624987602233887
175	8.488229751586914
176	8.549931526184082
177	8.762094497680664
178	8.79035758972168
179	8.750188827514648
180	8.71337890625
181	8.937766075134277
182	8.8733491897583
183	8.956826210021973
184	8.825762748718262
185	8.84494400024414
186	8.723821640014648
187	8.815153121948242
188	8.8699951171875
189	8.74874496459961
190	8.724870681762695
191	8.853571891784668
192	8.619024276733398
193	8.657630920410156
194	8.701156616210938
195	8.775627136230469
196	8.53124713897705
197	8.62745189666748
198	8.624970436096191
199	8.688053131103516
200	8.786382675170898
201	8.579005241394043
202	8.646389961242676
203	8.659971237182617
204	8.624274253845215
205	8.687625885009766
206	8.733926773071289
207	8.729771614074707
208	8.89632511138916
209	8.722160339355469
210	8.79648208618164
211	8.637757301330566
212	8.469095230102539
213	8.621234893798828
214	8.720805168151855
215	8.708572387695313
216	8.568460464477539
217	8.708456993103027
218	8.834444999694824
219	8.61327838897705
220	8.71442699432373
221	8.593334197998047
222	8.603795051574707
223	8.733262062072754
224	8.803421974182129
225	8.700648307800293
226	8.710746765136719
227	8.716236114501953
228	8.554903030395508
229	8.646505355834961
230	8.736711502075195
231	8.69756031036377
232	8.701288223266602
233	8.81735897064209
234	8.6241455078125
235	8.654739379882813
236	8.72481918334961
237	8.694439888000488
238	8.674757957458496
239	8.723796844482422
240	8.708971977233887
241	8.834844589233398
242	8.775609970092773
243	8.722936630249023
244	8.580880165100098
245	8.831921577453613
246	8.74933910369873
247	8.71888542175293
248	9.046244621276855
249	9.081480979919434
250	8.91115665435791
251	9.017210960388184
252	8.878402709960938
253	8.9407958984375
254	8.734416961669922
255	8.712170600891113
256	8.737225532531738
257	8.660447120666504
258	8.862561225891113
259	8.969399452209473
260	8.945145606994629
261	8.813287734985352
262	8.730727195739746
263	8.844243049621582
264	8.720804214477539
265	8.640867233276367
266	8.91512393951416
267	8.823001861572266
268	8.909334182739258
269	8.950091361999512
270	8.915249824523926
271	8.88436508178711
272	8.627718925476074
273	8.794989585876465
274	8.820088386535645
275	8.723896026611328
276	8.73969554901123
277	8.697772979736328
278	8.841341018676758
279	8.771950721740723
280	8.872608184814453
281	8.982168197631836
282	8.946124076843262
283	8.726699829101563
284	8.896733283996582
285	9.195414543151855
286	9.022422790527344
287	8.790056228637695
288	8.583937644958496
289	9.013870239257813
290	8.731393814086914
291	8.848556518554688
292	8.890861511230469
293	8.706669807434082
294	8.706303596496582
295	8.75391674041748
296	8.656455039978027
297	8.765226364135742
298	8.704909324645996
299	8.698002815246582
300	8.680281639099121
301	8.817895889282227
302	8.852328300476074
303	8.700684547424316
304	8.658421516418457
305	8.793584823608398
306	8.875555038452148
307	8.932269096374512
308	8.759589195251465
309	8.842060089111328
310	8.775531768798828
311	8.996623992919922
312	8.942912101745605
313	8.768132209777832
314	8.74592399597168
315	8.918782234191895
316	8.860291481018066
317	8.942757606506348
318	8.883538246154785
319	8.854146003723145
320	8.777846336364746
321	8.62453556060791
322	8.675159454345703
323	8.657179832458496
324	8.64724063873291
325	8.683265686035156
326	8.719109535217285
327	8.641185760498047
328	8.548961639404297
329	8.580747604370117
330	8.730378150939941
331	8.955427169799805
332	9.040481567382813
333	9.203330993652344
334	9.217412948608398
335	9.193066596984863
336	9.005681991577148
337	8.964751243591309
338	9.162450790405273
339	9.318931579589844
340	9.262004852294922
341	9.191533088684082
342	9.270147323608398
343	8.88963508605957
344	8.76289176940918
345	8.698016166687012
346	8.798707962036133
347	9.19852066040039
348	8.917234420776367
349	8.787940979003906
350	8.731788635253906
351	8.727876663208008
352	8.690993309020996
353	8.755717277526855
354	8.752824783325195
355	8.85637378692627
356	8.79162311553955
357	8.767365455627441
358	8.628518104553223
359	8.628849983215332
360	8.839442253112793
361	8.778719902038574
362	8.629788398742676
363	8.59900951385498
364	8.594834327697754
365	8.692850112915039
366	8.663081169128418
367	8.690534591674805
368	8.872356414794922
369	9.064471244812012
370	9.054661750793457
371	9.07509994506836
372	9.087114334106445
373	9.064286231994629
374	9.385026931762695
375	9.325573921203613
376	9.4484224319458
377	9.464803695678711
378	9.10667610168457
379	9.428191184997559
380	9.4100341796875
381	9.129782676696777
382	9.648341178894043
383	9.363980293273926
384	9.51017951965332
385	9.559785842895508
386	9.378841400146484
387	9.48043155670166
388	9.53259563446045
389	9.6414155960083
390	9.444567680358887
391	9.488203048706055
392	9.498933792114258
393	9.372917175292969
394	9.41674518585205
395	9.679887771606445
396	9.26760196685791
397	9.564167976379395
398	9.303707122802734
399	9.68655014038086
400	9.797762870788574
401	9.68371868133545
402	9.354278564453125
403	9.67536449432373
404	9.457967758178711
405	9.567122459411621
406	9.411921501159668
407	9.265653610229492
408	9.130976676940918
409	9.367413520812988
410	9.23620319366455
411	9.378209114074707
412	9.537732124328613
413	9.732996940612793
414	9.468766212463379
415	9.495321273803711
416	9.386124610900879
417	9.401262283325195
418	9.450316429138184
419	9.142983436584473
420	9.463497161865234
421	9.65475082397461
422	9.441169738769531
423	9.376937866210938
424	9.320680618286133
425	9.440443992614746
426	9.481273651123047
427	9.349609375
428	9.536006927490234
429	9.24673080444336
430	9.219417572021484
431	9.454272270202637
432	9.272954940795898
433	9.256892204284668
434	9.390584945678711
435	8.945697784423828
436	9.195664405822754
437	9.143096923828125
438	9.289186477661133
439	9.181219100952148
440	9.27282428741455
441	9.1321439743042
442	8.964948654174805
443	8.911858558654785
444	8.92818832397461
445	8.954920768737793
446	8.721264839172363
447	8.872910499572754
448	8.998662948608398
449	9.081188201904297
450	8.968818664550781
451	9.080934524536133
452	8.954153060913086
453	9.05945110321045
454	9.120465278625488
455	9.002853393554688
456	8.967541694641113
457	9.098172187805176
458	9.138569831848145
459	9.12429141998291
460	9.15939998626709
461	9.237794876098633
462	9.255999565124512
463	9.273446083068848
464	9.084939956665039
465	9.28201961517334
466	9.32397174835205
467	9.125682830810547
468	8.892528533935547
469	9.004965782165527
470	9.099427223205566
471	9.040287971496582
472	8.950024604797363
473	8.95467472076416
474	8.993300437927246
475	8.985183715820313
476	8.825942993164063
477	9.035529136657715
478	9.036578178405762
479	8.97795581817627
480	9.077228546142578
481	9.109650611877441
482	9.071208000183105
483	9.160528182983398
484	9.303925514221191
485	9.184829711914063
486	9.133282661437988
487	9.106110572814941
488	8.939502716064453
489	9.005132675170898
490	9.237336158752441
491	8.993945121765137
492	8.931075096130371
493	8.985027313232422
494	9.020669937133789
495	9.108651161193848
496	8.870906829833984
497	9.00742244720459
498	8.92230224609375
499	8.844888687133789
500	8.846494674682617
501	8.820551872253418
502	9.002933502197266
503	9.031068801879883
504	8.969629287719727
505	9.165343284606934
506	9.136290550231934
507	9.035887718200684
508	8.771645545959473
509	8.72288990020752
510	8.669055938720703
511	8.669886589050293
512	8.72954273223877
513	8.852252960205078
514	8.692227363586426
515	8.636860847473145
516	8.904058456420898
517	8.894001960754395
518	8.955426216125488
519	8.896883010864258
520	8.997032165527344
521	9.015249252319336
522	8.92127513885498
523	8.862639427185059
524	8.866660118103027
525	8.899361610412598
526	8.91269588470459
527	8.978148460388184
528	8.569524765014648
529	8.716609001159668
530	8.740507125854492
531	8.672656059265137
532	8.675597190856934
533	8.554961204528809
534	8.473651885986328
535	8.58959674835205
536	8.601654052734375
537	8.77741813659668
538	8.625845909118652
539	8.931122779846191
540	8.520111083984375
541	8.488547325134277
542	8.59821605682373
543	8.607949256896973
544	8.856404304504395
545	8.65442943572998
546	8.66076374053955
547	8.647405624389648
548	8.689117431640625
549	8.81368350982666
550	8.603609085083008
551	8.535412788391113
552	8.55163860321045
553	8.44424819946289
554	8.60743522644043
555	8.703638076782227
556	8.775527954101563
557	8.68625545501709
558	8.824237823486328
559	8.566227912902832
560	8.72528076171875
561	8.778770446777344
562	8.616270065307617
563	8.636574745178223
564	8.719500541687012
565	8.502436637878418
566	8.648919105529785
567	8.71452522277832
568	8.927522659301758
569	8.766181945800781
570	8.684147834777832
571	8.601089477539063
572	8.70649242401123
573	8.678552627563477
574	8.712647438049316
575	8.659491539001465
576	8.703826904296875
577	8.727055549621582
578	8.806344032287598
579	8.702808380126953
580	8.63447380065918
581	8.714330673217773
582	8.665517807006836
583	8.725858688354492
584	8.915608406066895
585	8.62195110321045
586	8.681389808654785
587	8.584558486938477
588	8.650026321411133
589	8.84547233581543
590	8.649346351623535
591	8.66617488861084
592	8.762261390686035
593	8.875189781188965
594	8.831701278686523
595	8.523241996765137
596	8.82277774810791
597	8.614517211914063
598	8.621929168701172
599	8.651715278625488
600	8.6565523147583
601	8.569397926330566
602	8.459976196289063
603	8.620528221130371
604	8.595035552978516
605	8.527836799621582
606	8.479500770568848
607	8.741646766662598
608	8.620699882507324
609	8.637370109558105
610	8.515595436096191
611	8.578703880310059
612	8.717172622680664
613	8.62346363067627
614	8.609319686889648
615	8.502191543579102
616	8.516054153442383
617	8.611431121826172
618	8.55235767364502
619	8.477753639221191
620	8.657833099365234
621	8.599345207214355
622	8.554790496826172
623	8.707954406738281
624	8.513326644897461
625	8.631264686584473
626	8.742695808410645
627	8.747251510620117
628	8.680400848388672
629	8.770119667053223
630	8.472126007080078
631	8.663424491882324
632	8.68116569519043
633	8.668425559997559
634	8.966368675231934
635	8.816813468933105
636	8.566451072692871
637	8.569552421569824
638	8.745132446289063
639	8.566632270812988
640	8.7189359664917
641	9.059179306030273
642	8.585644721984863
643	8.535303115844727
644	8.51075267791748
645	8.59423542022705
646	8.594818115234375
647	8.564172744750977
648	8.587081909179688
649	8.68590259552002
650	8.542292594909668
651	8.670306205749512
652	8.57633113861084
653	8.615474700927734
654	8.675763130187988
655	8.741610527038574
656	8.54274845123291
657	8.700578689575195
658	8.90869426727295
659	8.708772659301758
660	8.769838333129883
661	8.932440757751465
662	8.886570930480957
663	8.715911865234375
664	8.613441467285156
665	8.677349090576172
666	8.827972412109375
667	8.638055801391602
668	8.802974700927734
669	8.753417015075684
670	8.717958450317383
671	8.651533126831055
672	8.736319541931152
673	8.655531883239746
674	8.7096529006958
675	8.619579315185547
676	8.660788536071777
677	8.619648933410645
678	8.686460494995117
679	8.637080192565918
680	8.839228630065918
681	8.735389709472656
682	8.743837356567383
683	9.078566551208496
684	8.813706398010254
685	8.73194694519043
686	8.702221870422363
687	8.820794105529785
688	8.654488563537598
689	8.574366569519043
690	8.701855659484863
691	8.510540008544922
692	8.591096878051758
693	8.82890796661377
694	8.835761070251465
695	8.785576820373535
696	8.646408081054688
697	8.790019035339355
698	8.649131774902344
699	8.709939956665039
700	8.668967247009277
701	8.532228469848633
702	8.279566764831543
703	8.524852752685547
704	8.418208122253418
705	8.66675090789795
706	8.456270217895508
707	8.456872940063477
708	8.458651542663574
709	8.344542503356934
710	8.374391555786133
711	8.480499267578125
712	8.418619155883789
713	8.271870613098145
714	8.456864356994629
715	8.438142776489258
716	8.320356369018555
717	8.290027618408203
718	8.28467845916748
719	8.406939506530762
720	8.445162773132324
721	8.398767471313477
722	8.405040740966797
723	8.3046236038208
724	8.43540096282959
725	8.471563339233398
726	8.496853828430176
727	8.404433250427246
728	8.457191467285156
729	8.343764305114746
730	8.286632537841797
731	8.406204223632813
732	8.29232120513916
733	8.374563217163086
734	8.41300106048584
735	8.409700393676758
736	8.41598129272461
737	8.372506141662598
738	8.2604341506958
739	8.31013011932373
740	8.415822982788086
741	8.361775398254395
742	8.29373550415039
743	8.368692398071289
744	8.372990608215332
745	8.314750671386719
746	8.3064603805542
747	8.47036361694336
748	8.510534286499023
749	8.418898582458496
750	8.33479118347168
751	8.378833770751953
752	8.3119535446167
753	8.398599624633789
754	8.4069185256958
755	8.374449729919434
756	8.411487579345703
757	8.26589298248291
758	8.282280921936035
759	8.300715446472168
760	8.261109352111816
761	8.293899536132813
762	8.262764930725098
763	8.294599533081055
764	8.25800895690918
765	8.292499542236328
766	8.380905151367188
767	8.399327278137207
768	8.368812561035156
769	8.478482246398926
770	8.485002517700195
771	8.43040657043457
772	8.477717399597168
773	8.374940872192383
774	8.2969331741333
775	8.434639930725098
776	8.365571975708008
777	8.35174560546875
778	8.396040916442871
779	8.41004753112793
780	8.26716136932373
781	8.184569358825684
782	8.230528831481934
783	8.27403736114502
784	8.264735221862793
785	8.23824405670166
786	8.463382720947266
787	8.292648315429688
788	8.517578125
789	8.380393981933594
790	8.316475868225098
791	8.401233673095703
792	8.282133102416992
793	8.55138874053955
794	8.4080228805542
795	8.275691032409668
796	8.458671569824219
797	8.367451667785645
798	8.488545417785645
799	8.507331848144531
800	8.413330078125
801	8.42424488067627
802	8.4569730758667
803	8.5258150100708
804	8.408588409423828
805	8.496310234069824
806	8.28563404083252
807	8.36522388458252
808	8.642987251281738
809	8.276470184326172
810	8.432790756225586
811	8.340160369873047
812	8.267888069152832
813	8.250743865966797
814	8.405593872070313
815	8.297296524047852
816	8.275277137756348
817	8.320984840393066
818	8.381163597106934
819	8.35356330871582
820	8.281611442565918
821	8.293386459350586
822	8.454821586608887
823	8.258309364318848
824	8.331219673156738
825	8.326279640197754
826	8.409271240234375
827	8.459129333496094
828	8.358169555664063
829	8.291336059570313
830	8.251554489135742
831	8.500265121459961
832	8.491957664489746
833	8.492993354797363
834	8.300052642822266
835	8.345207214355469
836	8.540254592895508
837	8.502571105957031
838	8.527715682983398
839	8.268302917480469
840	8.34743595123291
841	8.2391939163208
842	8.346455574035645
843	8.32534408569336
844	8.247931480407715
845	8.27865982055664
846	8.28436279296875
847	8.38332748413086
848	8.375943183898926
849	8.258150100708008
850	8.201370239257813
851	8.39647388458252
852	8.180915832519531
853	8.391707420349121
854	8.379237174987793
855	8.38998031616211
856	8.377365112304688
857	8.335291862487793
858	8.388948440551758
859	8.270270347595215
860	8.448234558105469
861	8.457094192504883
862	8.449518203735352
863	8.404995918273926
864	8.228959083557129
865	8.32651138305664
866	8.382957458496094
867	8.380805969238281
868	8.371804237365723
869	8.36712646484375
870	8.34268569946289
871	8.434992790222168
872	8.328333854675293
873	8.464195251464844
874	8.314204216003418
875	8.356057167053223
876	8.449735641479492
877	8.367023468017578
878	8.389333724975586
879	8.432771682739258
880	8.293630599975586
881	8.40785026550293
882	8.331271171569824
883	8.420860290527344
884	8.355600357055664
885	8.297441482543945
886	8.247109413146973
887	8.228930473327637
888	8.447317123413086
889	8.481216430664063
890	8.338379859924316
891	8.225625991821289
892	8.422364234924316
893	8.390129089355469
894	8.454854965209961
895	8.28205394744873
896	8.354670524597168
897	8.500349998474121
898	8.371001243591309
899	8.345398902893066
900	8.33414363861084
901	8.310707092285156
902	8.32211685180664
903	8.279071807861328
904	8.316768646240234
905	8.380516052246094
906	8.42570972442627
907	8.268387794494629
908	8.339150428771973
909	8.320433616638184
910	8.276874542236328
911	8.278430938720703
912	8.290008544921875
913	8.385202407836914
914	8.355048179626465
915	8.542404174804688
916	8.43612289428711
917	8.226932525634766
918	8.319271087646484
919	8.310409545898438
920	8.315836906433105
921	8.31865406036377
922	8.339153289794922
923	8.431577682495117
924	8.232173919677734
925	8.446676254272461
926	8.433801651000977
927	8.358278274536133
928	8.305316925048828
929	8.441679954528809
930	8.302200317382813
931	8.37005615234375
932	8.304466247558594
933	8.265092849731445
934	8.312393188476563
935	8.20136547088623
936	8.316276550292969
937	8.25507926940918
938	8.387656211853027
939	8.445878982543945
940	8.351706504821777
941	8.358560562133789
942	8.381691932678223
943	8.348637580871582
944	8.346256256103516
945	8.334212303161621
946	8.302451133728027
947	8.482014656066895
948	8.348615646362305
949	8.233848571777344
950	8.470314979553223
951	8.309701919555664
952	8.366120338439941
953	8.580663681030273
954	8.296143531799316
955	8.355512619018555
956	8.420511245727539
957	8.37531852722168
958	8.334433555603027
959	8.465987205505371
960	8.472249984741211
961	8.45050048828125
962	8.352023124694824
963	8.390686988830566
964	8.290608406066895
965	8.52638053894043
966	8.396649360656738
967	8.496406555175781
968	8.470792770385742
969	8.444343566894531
970	8.56027889251709
971	8.409823417663574
972	8.41494369506836
973	8.3615083694458
974	8.434656143188477
975	8.321404457092285
976	8.340999603271484
977	8.427223205566406
978	8.260519027709961
979	8.306022644042969
980	8.288814544677734
981	8.308090209960938
982	8.459885597229004
983	8.426178932189941
984	8.452489852905273
985	8.466053009033203
986	8.475232124328613
987	8.373398780822754
988	8.312328338623047
989	8.512760162353516
990	8.357728004455566
991	8.416608810424805
992	8.580005645751953
993	8.533019065856934
994	8.447867393493652
995	8.460626602172852
996	8.37166690826416
997	8.54520320892334
998	8.422412872314453
999	8.395528793334961
1000	8.343545913696289
1001	8.432888984680176
1002	8.491020202636719
1003	8.481365203857422
1004	8.584303855895996
1005	8.44100570678711
1006	8.434627532958984
1007	8.532770156860352
1008	8.521958351135254
1009	8.474635124206543
1010	8.454935073852539
1011	8.284521102905273
1012	8.378057479858398
1013	8.269475936889648
1014	8.29892635345459
1015	8.384570121765137
1016	8.358292579650879
1017	8.473855018615723
1018	8.347060203552246
1019	8.416718482971191
1020	8.350825309753418
1021	8.36561393737793
1022	8.435701370239258
1023	8.340694427490234
1024	8.29110050201416
1025	8.376887321472168
1026	8.396262168884277
1027	8.275089263916016
1028	8.312114715576172
1029	8.3645601272583
1030	8.31672191619873
1031	8.34072208404541
1032	8.33106517791748
1033	8.481768608093262
1034	8.46106243133545
1035	8.464559555053711
1036	8.550586700439453
1037	8.61551284790039
1038	8.445382118225098
1039	8.484465599060059
1040	8.483920097351074
1041	8.29429817199707
1042	8.500471115112305
1043	8.542940139770508
1044	8.422792434692383
1045	8.308558464050293
1046	8.315668106079102
1047	8.370641708374023
1048	8.357779502868652
1049	8.447155952453613
1050	8.424962043762207
1051	8.373906135559082
1052	8.366903305053711
1053	8.291747093200684
1054	8.311137199401855
1055	8.412525177001953
1056	8.372233390808105
1057	8.511405944824219
1058	8.325094223022461
1059	8.312887191772461
1060	8.35554313659668
1061	8.549757957458496
1062	8.43062973022461
1063	8.29613208770752
1064	8.339900970458984
1065	8.388504028320313
1066	8.37328815460205
1067	8.327390670776367
1068	8.300758361816406
1069	8.379393577575684
1070	8.238469123840332
1071	8.366565704345703
1072	8.284664154052734
1073	8.212454795837402
1074	8.395197868347168
1075	8.348616600036621
1076	8.378204345703125
1077	8.354365348815918
1078	8.364470481872559
1079	8.336750030517578
1080	8.417389869689941
1081	8.40303897857666
1082	8.31898307800293
1083	8.457863807678223
1084	8.42599868774414
1085	8.414440155029297
1086	8.401558876037598
1087	8.33840560913086
1088	8.493231773376465
1089	8.412550926208496
1090	8.392313003540039
1091	8.273781776428223
1092	8.420589447021484
1093	8.416023254394531
1094	8.297080039978027
1095	8.354776382446289
1096	8.325031280517578
1097	8.256041526794434
1098	8.402283668518066
1099	8.241024017333984
1100	8.361946105957031
1101	8.464920043945313
1102	8.351338386535645
1103	8.30819034576416
1104	8.341208457946777
1105	8.374862670898438
1106	8.324397087097168
1107	8.342650413513184
1108	8.334188461303711
1109	8.312493324279785
1110	8.488446235656738
1111	8.408140182495117
1112	8.397509574890137
1113	8.449857711791992
1114	8.394047737121582
1115	8.390034675598145
1116	8.36702823638916
1117	8.422327995300293
1118	8.325919151306152
1119	8.454215049743652
1120	8.443720817565918
1121	8.392871856689453
1122	8.278707504272461
1123	8.442736625671387
1124	8.370532035827637
1125	8.436845779418945
1126	8.412219047546387
1127	8.52638053894043
1128	8.507699966430664
1129	8.412323951721191
1130	8.374323844909668
1131	8.585550308227539
1132	8.543267250061035
1133	8.408124923706055
1134	8.331570625305176
1135	8.43579387664795
1136	8.530755043029785
1137	8.519536972045898
1138	8.365347862243652
1139	8.65581226348877
1140	8.431615829467773
1141	8.359013557434082
1142	8.2254638671875
1143	8.561724662780762
1144	8.449606895446777
1145	8.421025276184082
1146	8.417884826660156
1147	8.368807792663574
1148	8.363198280334473
1149	8.350995063781738
1150	8.459486961364746
1151	8.307147979736328
1152	8.267748832702637
1153	8.315251350402832
1154	8.518331527709961
1155	8.303380966186523
1156	8.244119644165039
1157	8.27607250213623
1158	8.291594505310059
1159	8.324016571044922
1160	8.399925231933594
1161	8.374444961547852
1162	8.39228630065918
1163	8.344264030456543
1164	8.385952949523926
1165	8.31201171875
1166	8.301477432250977
1167	8.279672622680664
1168	8.349857330322266
1169	8.3973388671875
1170	8.292342185974121
1171	8.45685863494873
1172	8.402193069458008
1173	8.233501434326172
1174	8.186649322509766
1175	8.25704574584961
1176	8.26120376586914
1177	8.236451148986816
1178	8.238523483276367
1179	8.25682544708252
1180	8.320974349975586
1181	8.295196533203125
1182	8.3031005859375
1183	8.353195190429688
1184	8.32427978515625
1185	8.279854774475098
1186	8.192453384399414
1187	8.41584300994873
1188	8.166356086730957
1189	8.303141593933105
1190	8.332714080810547
1191	8.324753761291504
1192	8.269644737243652
1193	8.362881660461426
1194	8.330255508422852
1195	8.335339546203613
1196	8.485971450805664
1197	8.443593978881836
1198	8.276202201843262
1199	8.290629386901855
1200	8.413167953491211
1201	8.256508827209473
1202	8.322686195373535
1203	8.270113945007324
1204	8.364585876464844
1205	8.25736141204834
1206	8.38113784790039
1207	8.369892120361328
1208	8.308246612548828
1209	8.21254825592041
1210	8.308887481689453
1211	8.290392875671387
1212	8.344547271728516
1213	8.166722297668457
1214	8.289799690246582
1215	8.345669746398926
1216	8.2705659866333
1217	8.405479431152344
1218	8.387354850769043
1219	8.349677085876465
1220	8.246400833129883
1221	8.283666610717773
1222	8.444709777832031
1223	8.376770973205566
1224	8.301066398620605
1225	8.317145347595215
1226	8.324541091918945
1227	8.372584342956543
1228	8.304777145385742
1229	8.481056213378906
1230	8.287010192871094
1231	8.336474418640137
1232	8.326705932617188
1233	8.35307502746582
1234	8.398921012878418
1235	8.430258750915527
1236	8.335016250610352
1237	8.456482887268066
1238	8.133905410766602
1239	8.161209106445313
1240	8.232439994812012
1241	8.23171329498291
1242	8.219926834106445
1243	8.19040584564209
1244	8.373333930969238
1245	8.30711555480957
1246	8.257832527160645
1247	8.31422233581543
1248	8.484604835510254
1249	8.58371639251709
1250	8.429136276245117
1251	8.240275382995605
1252	8.379502296447754
1253	8.23360824584961
1254	8.225696563720703
1255	8.183646202087402
1256	8.346146583557129
1257	8.267592430114746
1258	8.339776039123535
1259	8.313840866088867
1260	8.436480522155762
1261	8.343799591064453
1262	8.202054023742676
1263	8.271224021911621
1264	8.381912231445313
1265	8.305562973022461
1266	8.31585693359375
1267	8.151729583740234
1268	8.290162086486816
1269	8.234855651855469
1270	8.098207473754883
1271	8.22691535949707
1272	8.409598350524902
1273	8.198935508728027
1274	8.14603328704834
1275	8.201581001281738
1276	8.252898216247559
1277	8.279162406921387
1278	8.458252906799316
1279	8.320371627807617
1280	8.324600219726563
1281	8.357332229614258
1282	8.467862129211426
1283	8.306421279907227
1284	8.211480140686035
1285	8.262831687927246
1286	8.25617504119873
1287	8.26821231842041
1288	8.363625526428223
1289	8.203839302062988
1290	8.20699405670166
1291	8.273995399475098
1292	8.283990859985352
1293	8.379950523376465
1294	8.240782737731934
1295	8.310973167419434
1296	8.26606559753418
1297	8.314558029174805
1298	8.426852226257324
1299	8.277283668518066
1300	8.226334571838379
1301	8.21568489074707
1302	8.273066520690918
1303	8.232181549072266
1304	8.248762130737305
1305	8.305888175964355
1306	8.183259963989258
1307	8.566380500793457
1308	8.35871696472168
1309	8.205580711364746
1310	8.311388969421387
1311	8.349600791931152
1312	8.297149658203125
1313	8.364705085754395
1314	8.222527503967285
1315	8.29136848449707
1316	8.284767150878906
1317	8.291027069091797
1318	8.251258850097656
1319	8.46379566192627
1320	8.294478416442871
1321	8.344207763671875
1322	8.222694396972656
1323	8.27737808227539
1324	8.350714683532715
1325	8.448301315307617
1326	8.448343276977539
1327	8.27294921875
1328	8.35263729095459
1329	8.328115463256836
1330	8.408099174499512
1331	8.28931999206543
1332	8.293599128723145
1333	8.401780128479004
1334	8.28639030456543
1335	8.297215461730957
1336	8.381612777709961
1337	8.280472755432129
1338	8.310157775878906
1339	8.31535530090332
1340	8.445158004760742
1341	8.450489044189453
1342	8.304237365722656
1343	8.412012100219727
1344	8.45663070678711
1345	8.288650512695313
1346	8.303731918334961
1347	8.351117134094238
1348	8.269164085388184
1349	8.364913940429688
1350	8.216017723083496
1351	8.242484092712402
1352	8.40434455871582
1353	8.28989315032959
1354	8.2605619430542
1355	8.280495643615723
1356	8.273040771484375
1357	8.303420066833496
1358	8.112486839294434
1359	8.191810607910156
1360	8.267145156860352
1361	8.192521095275879
