Frame	Distance
388	5.649595737457275
389	3.3561251163482666
390	5.658104419708252
391	4.621145248413086
392	3.575993537902832
393	2.9321374893188477
394	3.1833484172821045
395	6.051850318908691
396	6.236846923828125
397	3.6661109924316406
398	5.5647406578063965
399	5.539072036743164
400	4.98667049407959
401	5.470007419586182
402	5.060036659240723
403	5.295771598815918
404	5.665838241577148
405	6.657298564910889
406	5.707682132720947
407	5.649904727935791
408	5.8698201179504395
409	6.02835750579834
410	6.12705659866333
411	3.011761426925659
412	3.5140271186828613
413	4.929152011871338
414	3.5317509174346924
415	4.010321140289307
416	5.86128044128418
417	3.849754571914673
418	3.9773921966552734
419	3.4034171104431152
420	5.06924295425415
421	4.298625946044922
422	3.5283892154693604
423	2.9642181396484375
424	3.1200544834136963
425	3.324934720993042
426	4.946863651275635
427	5.217092514038086
428	5.025147914886475
429	6.049648284912109
430	3.436014175415039
431	5.386537551879883
432	4.742161273956299
433	5.890167236328125
434	3.756094217300415
435	3.6267073154449463
436	2.9913392066955566
437	4.170704364776611
438	3.6819846630096436
439	4.107668399810791
440	3.7380223274230957
441	4.095401287078857
442	4.481278419494629
443	3.1800215244293213
444	4.150049209594727
445	3.931100606918335
446	4.225916862487793
447	3.9422807693481445
448	3.9162356853485107
449	4.152857303619385
450	3.3430533409118652
451	3.765277862548828
452	4.120007038116455
453	5.1363019943237305
454	3.994770050048828
455	3.8124289512634277
456	3.462352752685547
457	3.9912233352661133
458	4.171971797943115
459	4.448452472686768
460	4.13320255279541
461	4.036332607269287
462	3.6015219688415527
463	4.554842948913574
464	3.3840091228485107
465	4.786332130432129
466	4.084866523742676
467	4.186668872833252
468	3.6657941341400146
469	4.136954307556152
470	3.4952497482299805
471	3.59509539604187
472	4.34727668762207
473	4.469026565551758
474	4.190957069396973
475	3.858128786087036
476	3.735645055770874
477	4.09830379486084
478	4.19592809677124
479	5.403872489929199
480	3.924060821533203
481	4.226604461669922
482	3.8390684127807617
483	3.7406764030456543
484	3.8368327617645264
485	4.267951488494873
486	5.643266201019287
487	3.6383252143859863
488	3.889331579208374
489	5.312348365783691
490	5.515629291534424
491	5.313080310821533
492	5.516505718231201
493	5.372356414794922
494	4.677861213684082
495	6.423511028289795
496	4.857101917266846
497	6.22991943359375
498	5.8730149269104
499	5.33819055557251
500	4.600333213806152
501	3.63247013092041
502	3.600458860397339
503	3.955498456954956
504	4.134119033813477
505	3.5473363399505615
506	3.5771098136901855
507	3.6439688205718994
508	3.4556477069854736
509	3.5106592178344727
510	4.013962745666504
511	4.036830902099609
512	3.2011806964874268
513	3.6494503021240234
514	4.03733491897583
515	4.034226894378662
516	3.953284740447998
517	4.253620624542236
518	3.93511700630188
519	3.1960442066192627
520	3.332512855529785
521	3.429981231689453
522	3.473053216934204
523	4.030988693237305
524	3.7053005695343018
525	3.9898061752319336
526	3.699329376220703
527	2.8236522674560547
528	4.162082672119141
529	3.598088026046753
530	3.7927582263946533
531	1.686065435409546
532	2.202805280685425
533	2.1419179439544678
534	2.090355634689331
535	2.177076816558838
536	1.7711493968963623
537	1.7583004236221313
538	1.8724901676177979
539	1.6613227128982544
540	1.7198913097381592
541	1.7862167358398438
542	1.7628358602523804
543	1.7500468492507935
544	1.7116763591766357
545	2.1034207344055176
546	1.7798621654510498
547	1.8886606693267822
548	1.8215912580490112
549	1.658374547958374
550	1.5331964492797852
551	2.0431830883026123
552	1.7290548086166382
553	1.615447998046875
554	3.509612798690796
555	4.084109306335449
556	3.856445789337158
557	3.832044839859009
558	1.6924821138381958
559	3.6040921211242676
560	4.066567897796631
561	5.002852916717529
562	4.273241996765137
563	5.263746738433838
564	4.3754754066467285
565	3.7677180767059326
566	3.493924379348755
567	4.309539794921875
568	4.2754364013671875
569	3.8454360961914062
570	3.9082648754119873
571	5.373485088348389
572	6.326841831207275
573	5.8002095222473145
574	5.976730823516846
575	3.9203312397003174
576	3.600423812866211
577	4.444717884063721
578	5.5417866706848145
579	6.009511470794678
580	5.075199127197266
581	5.097955226898193
582	4.6950788497924805
583	3.8482213020324707
584	5.727105140686035
585	4.828256130218506
586	4.644221305847168
587	4.810061931610107
588	4.200011730194092
589	4.367807865142822
590	4.326602935791016
591	4.145392894744873
592	4.845277309417725
593	4.718471050262451
594	4.411290645599365
595	4.234241008758545
596	3.7900402545928955
597	3.8058207035064697
598	3.732971429824829
599	3.921104907989502
600	4.3621697425842285
601	4.538517475128174
602	3.693559169769287
603	3.8146259784698486
604	5.058465957641602
605	3.6073710918426514
606	3.3261842727661133
607	4.753457069396973
608	4.430088996887207
609	4.741683483123779
610	3.865067958831787
611	4.719898223876953
612	4.822948932647705
613	3.7170963287353516
614	3.2052948474884033
615	3.897789239883423
616	3.913663148880005
617	3.553273916244507
618	4.597747325897217
619	4.991426944732666
620	4.905595302581787
621	5.128298759460449
622	4.25364351272583
623	4.69175386428833
624	4.793124198913574
625	4.795897483825684
626	4.362180233001709
627	4.374274253845215
628	4.616827011108398
629	5.083175182342529
630	4.665674209594727
631	4.754262447357178
632	5.1656670570373535
633	4.442735195159912
634	4.520532608032227
635	3.5172555446624756
636	3.875138998031616
637	4.007617473602295
638	3.8367388248443604
639	3.7803518772125244
640	3.8250904083251953
641	4.8604912757873535
642	3.5147202014923096
643	3.5022573471069336
644	3.9044535160064697
645	3.7849414348602295
646	3.6726033687591553
647	3.8907809257507324
648	2.8704636096954346
649	1.7506874799728394
650	3.3549230098724365
651	3.444948434829712
652	3.4248876571655273
653	3.718430519104004
654	4.053170680999756
655	5.247351169586182
656	3.5510504245758057
657	3.532163381576538
658	3.7120096683502197
659	3.8667309284210205
660	3.7219409942626953
661	4.222120761871338
662	4.203344345092773
663	3.7891006469726562
664	5.058006286621094
665	4.438892364501953
666	4.2566819190979
667	3.8349270820617676
668	3.1629819869995117
669	4.6501312255859375
670	3.352339267730713
671	3.097214937210083
672	4.138535022735596
673	3.4984655380249023
674	4.9560933113098145
675	4.466090202331543
676	5.1123247146606445
677	4.250191688537598
678	4.982244968414307
679	4.442328929901123
680	4.56584358215332
681	4.42003870010376
682	4.384406566619873
683	4.851955413818359
684	6.456460952758789
685	3.2953083515167236
686	5.608016490936279
687	4.617818832397461
688	6.91226863861084
689	8.109410285949707
690	7.09946346282959
691	6.6281418800354
692	7.565911293029785
693	7.762362480163574
694	7.770023345947266
695	9.963943481445312
696	9.825116157531738
697	8.084293365478516
698	7.328929901123047
699	5.23076868057251
700	4.8414530754089355
701	4.712664604187012
702	4.362469673156738
703	3.951645612716675
704	4.773036956787109
705	4.088679313659668
706	4.6860857009887695
707	4.082056999206543
708	4.561588764190674
709	4.529567718505859
710	4.64021110534668
711	4.717302322387695
712	5.06351900100708
713	4.231781959533691
714	5.062532424926758
715	3.5999951362609863
716	3.658677339553833
717	4.109892845153809
718	3.3375532627105713
719	3.4853103160858154
720	3.711106061935425
721	3.738964080810547
722	3.5480055809020996
723	3.5213921070098877
724	4.362384796142578
725	3.320464611053467
726	3.6195099353790283
727	3.939619541168213
728	3.8400676250457764
729	3.4456851482391357
730	4.716921806335449
731	4.6305928230285645
732	4.742466449737549
733	4.662850856781006
734	3.6164357662200928
735	4.399697303771973
736	4.562210559844971
737	4.782751083374023
738	4.965044021606445
739	4.665892124176025
740	4.486710071563721
741	4.686279773712158
742	4.532508850097656
743	4.302515029907227
744	4.828799724578857
745	4.603476047515869
746	4.224071025848389
747	4.764341831207275
748	4.613544464111328
749	4.617334365844727
750	4.659905433654785
751	3.9845478534698486
752	2.6079604625701904
753	4.173050880432129
754	4.324501037597656
755	3.694075345993042
756	3.2877368927001953
757	4.249506950378418
758	4.582823276519775
759	4.373357772827148
760	4.482396125793457
761	4.201283931732178
762	4.31528902053833
763	4.719799041748047
764	4.360668659210205
765	4.595411777496338
766	4.868031978607178
767	4.482573986053467
768	4.407379627227783
769	4.806267261505127
770	4.7210469245910645
771	4.632504940032959
772	3.996184825897217
773	4.338738441467285
774	4.727576732635498
775	4.002444744110107
776	4.39477014541626
777	4.534461498260498
778	4.416285037994385
779	4.053139686584473
780	4.713073253631592
781	4.953593730926514
782	3.5158445835113525
783	3.158956289291382
784	3.2354722023010254
785	3.025399684906006
786	3.777320384979248
787	4.416149139404297
788	4.531064033508301
789	4.4641804695129395
790	4.327914714813232
791	3.9037063121795654
792	3.648228168487549
793	4.068002223968506
794	3.7768404483795166
795	3.652862548828125
796	3.2729594707489014
797	3.5238544940948486
798	3.705096483230591
799	3.3898329734802246
800	4.191988945007324
801	3.983262538909912
802	3.5289669036865234
803	4.132999420166016
804	3.7803046703338623
805	3.818861246109009
806	3.87722110748291
807	4.014827251434326
808	4.028100967407227
809	3.6486399173736572
810	2.862549304962158
811	3.909924030303955
812	3.943584680557251
813	3.544384002685547
814	4.00209903717041
815	3.5698819160461426
816	4.381703853607178
817	3.49118709564209
818	3.977619171142578
819	3.652090311050415
820	4.4535603523254395
821	3.670494794845581
822	3.795933246612549
823	5.1434807777404785
824	4.287353038787842
825	3.310861349105835
826	3.442362070083618
827	4.638291835784912
828	3.8846797943115234
829	4.122546195983887
830	3.9027178287506104
831	4.026040554046631
832	4.112149715423584
833	3.4763998985290527
834	3.832395315170288
835	3.831498861312866
836	3.4303979873657227
837	5.1884026527404785
838	4.927210330963135
839	4.3736419677734375
840	4.648526668548584
841	4.589777946472168
842	5.1860222816467285
843	4.958868980407715
844	5.023641586303711
845	5.166024208068848
846	5.008645057678223
847	4.623030662536621
848	4.525900363922119
849	4.908134937286377
850	4.076138496398926
851	5.332519054412842
852	4.742133617401123
853	4.198219299316406
854	4.690776824951172
855	4.101515769958496
856	4.745263576507568
857	3.4153313636779785
858	4.963204383850098
859	2.824422836303711
860	4.175028324127197
861	3.818859815597534
862	3.919046401977539
863	3.594449281692505
864	3.9222798347473145
865	3.173784017562866
866	2.997122287750244
867	3.399916410446167
868	3.6530404090881348
869	3.5682082176208496
870	2.8614697456359863
871	4.757005214691162
872	4.898466110229492
873	3.9791295528411865
874	3.806096076965332
875	4.976260662078857
876	5.0430707931518555
877	5.289275646209717
878	4.521546363830566
879	4.708218574523926
880	4.873131275177002
881	4.304973602294922
882	4.481452465057373
883	4.143899440765381
884	4.38217306137085
885	4.393035411834717
886	4.066803455352783
887	4.511788845062256
888	4.141361236572266
889	4.602624416351318
890	4.6283488273620605
891	3.816148281097412
892	4.292510986328125
893	4.869563102722168
894	4.003928184509277
895	4.073836326599121
896	4.081416606903076
897	5.324276924133301
898	3.7132811546325684
899	3.9121439456939697
900	3.60452938079834
901	4.029242038726807
902	3.6458544731140137
903	3.1224007606506348
904	3.875897169113159
905	3.0465822219848633
906	3.5672290325164795
907	3.930309772491455
908	3.815650224685669
909	3.382812261581421
910	2.8014302253723145
911	4.466691493988037
912	3.7296946048736572
913	4.858880519866943
914	4.651291370391846
915	4.484633922576904
916	5.224520683288574
917	4.799475193023682
918	4.707489013671875
919	5.8062944412231445
920	4.876148223876953
921	4.658775329589844
922	4.058943748474121
923	4.607323169708252
924	4.765902519226074
925	4.608156204223633
926	4.305891036987305
927	4.1637372970581055
928	4.479146957397461
929	4.5377607345581055
930	4.617633819580078
931	4.581900119781494
932	4.660945892333984
933	4.032033443450928
934	4.182407855987549
935	4.392546653747559
936	4.661984920501709
937	4.218220233917236
938	4.162362098693848
939	4.397771835327148
940	4.737054347991943
941	4.705282211303711
942	3.1917080879211426
943	3.590695381164551
944	3.974898099899292
945	3.543768882751465
946	4.031993389129639
947	3.7114877700805664
948	3.216240167617798
949	3.299453020095825
950	4.197245121002197
951	3.6267871856689453
952	3.6948890686035156
953	3.924260377883911
954	3.797044038772583
955	3.953094244003296
956	2.8590011596679688
957	3.390923261642456
958	4.397131443023682
959	4.689934730529785
960	5.106372833251953
961	4.62540340423584
962	4.861263751983643
963	4.407774925231934
964	4.776668548583984
965	4.062660217285156
966	4.053341865539551
967	4.532754421234131
968	4.591083526611328
969	4.829862117767334
970	4.242339611053467
971	4.523501873016357
972	4.178173065185547
973	4.103558540344238
974	4.431369781494141
975	3.923401355743408
976	4.440913200378418
977	4.440608501434326
978	4.609764575958252
979	4.1124067306518555
980	4.513301849365234
981	4.5038371086120605
982	4.341474533081055
983	4.996659278869629
984	4.4618988037109375
985	4.45852518081665
986	4.317610740661621
987	4.714797496795654
988	4.660580158233643
989	4.715883731842041
990	5.097513675689697
991	4.587894439697266
992	5.0345587730407715
993	5.10396146774292
994	4.6001081466674805
995	4.0119733810424805
996	2.8548388481140137
997	5.224957466125488
998	4.129674911499023
999	4.826623439788818
1000	5.293956756591797
1001	4.494516372680664
1002	4.588990211486816
1003	4.582339763641357
1004	4.393102645874023
1005	4.60013484954834
1006	4.353031158447266
1007	4.527602672576904
1008	4.129585266113281
1009	4.314441204071045
1010	4.825852394104004
1011	4.518953800201416
1012	4.244104385375977
1013	4.786680221557617
1014	4.543588161468506
1015	4.581265449523926
1016	4.521946907043457
1017	4.419556617736816
1018	4.092573642730713
1019	4.553536891937256
1020	4.8541646003723145
1021	4.449068069458008
1022	3.9613425731658936
1023	4.46431827545166
1024	4.30414342880249
1025	3.9713635444641113
1026	4.569079399108887
1027	4.381016254425049
1028	4.284427165985107
1029	4.101832866668701
1030	4.856043815612793
1031	4.522668838500977
1032	4.132232666015625
1033	4.353895664215088
1034	4.273246765136719
1035	4.522087574005127
1036	4.737611293792725
1037	4.801044464111328
1038	4.8060102462768555
1039	4.806633949279785
1040	4.284092903137207
1041	2.9494173526763916
1042	3.6819050312042236
1043	3.919236421585083
1044	3.906309127807617
1045	3.581055164337158
1046	4.114460468292236
1047	3.296170949935913
1048	4.356520175933838
1049	3.902822256088257
1050	3.6992568969726562
1051	4.660858154296875
1052	4.16876220703125
1053	3.8127975463867188
1054	4.347777843475342
1055	3.7028286457061768
1056	4.627591609954834
1057	3.5979998111724854
1058	3.8361544609069824
1059	4.360538005828857
1060	4.598923683166504
1061	4.150665760040283
1062	3.7144312858581543
1063	3.530787944793701
1064	3.958261489868164
1065	3.700587749481201
1066	3.4989519119262695
1067	4.122352600097656
1068	3.789357900619507
1069	3.2590203285217285
1070	4.725951671600342
1071	3.6425750255584717
1072	3.6924681663513184
1073	4.089695453643799
1074	3.679699182510376
1075	3.9865708351135254
1076	4.548460960388184
1077	4.65913724899292
1078	4.053133487701416
1079	4.257771968841553
1080	4.150504112243652
1081	4.6655402183532715
1082	3.889984369277954
1083	5.127201557159424
1084	3.8328609466552734
1085	4.48374080657959
1086	4.303473949432373
1087	4.498958587646484
1088	3.2695670127868652
1089	4.348034858703613
1090	3.6579718589782715
1091	3.9341158866882324
1092	3.6974265575408936
1093	3.8897085189819336
1094	3.9522039890289307
1095	4.021008014678955
1096	3.599388599395752
1097	3.4216599464416504
1098	2.547910451889038
1099	4.01338005065918
1100	4.091481685638428
1101	4.329475402832031
1102	3.7193074226379395
1103	4.513038158416748
1104	4.163109302520752
1105	3.9301702976226807
1106	3.551532745361328
1107	3.4756298065185547
1108	4.276281356811523
1109	3.3720474243164062
1110	4.594841003417969
1111	3.407179832458496
1112	3.82597279548645
1113	3.9356577396392822
1114	3.658839702606201
1115	4.368385314941406
1116	3.6559958457946777
1117	4.409243583679199
1118	3.597599506378174
1119	3.9280622005462646
1120	3.2381808757781982
1121	3.507687568664551
1122	4.022216320037842
1123	3.687500476837158
1124	3.3925838470458984
1125	3.728073835372925
1126	3.683042287826538
1127	3.5858891010284424
1128	3.3526611328125
1129	3.7660717964172363
1130	4.11460018157959
1131	3.1104836463928223
1132	4.533568382263184
1133	4.875266075134277
1134	4.190217018127441
1135	4.147670269012451
1136	4.946451187133789
1137	4.435853958129883
1138	4.430779457092285
1139	4.440347671508789
1140	4.399013042449951
1141	4.398076057434082
1142	4.010072231292725
1143	4.587573528289795
1144	3.9938037395477295
1145	4.26240873336792
1146	4.739975452423096
1147	4.444042682647705
1148	4.601245880126953
1149	4.910161972045898
1150	4.768111228942871
1151	4.507842063903809
1152	4.677023410797119
1153	4.488116264343262
1154	4.790882587432861
1155	4.017477989196777
1156	4.599817752838135
1157	4.88677453994751
1158	4.534188747406006
1159	4.310131549835205
1160	4.447704792022705
1161	4.7508440017700195
1162	4.535312175750732
1163	4.891132831573486
1164	4.760872840881348
1165	4.849114894866943
1166	4.692933559417725
1167	4.817851543426514
1168	4.2388505935668945
1169	4.697319984436035
1170	4.340305328369141
1171	4.454080104827881
1172	4.774184703826904
1173	4.393941402435303
1174	4.3100504875183105
1175	4.567555904388428
1176	4.124351978302002
1177	4.05526065826416
1178	4.342243194580078
1179	4.290957450866699
1180	5.053349494934082
1181	4.4315009117126465
1182	4.389043807983398
1183	4.535318374633789
1184	4.979584693908691
1185	3.960280656814575
1186	4.615154266357422
1187	5.057956218719482
1188	4.467092990875244
1189	4.580543041229248
1190	4.563319206237793
1191	3.6899726390838623
1192	4.851398468017578
1193	4.418841361999512
1194	4.141712188720703
1195	4.441258907318115
1196	6.560435771942139
1197	4.616954326629639
1198	4.655175685882568
1199	3.996532678604126
1200	3.5215954780578613
1201	4.488245010375977
1202	4.695545673370361
1203	3.6565990447998047
1204	4.535977363586426
1205	3.6099812984466553
1206	4.011069297790527
1207	5.0011091232299805
1208	4.484116554260254
1209	4.721068382263184
1210	4.543585777282715
1211	5.542945861816406
1212	4.817212104797363
1213	4.550731658935547
1214	4.587348937988281
1215	4.139718532562256
1216	4.497219085693359
1217	4.07508659362793
1218	4.249269008636475
1219	4.621098518371582
1220	4.511739253997803
1221	4.580324649810791
1222	4.7183451652526855
1223	4.645016670227051
1224	4.676700592041016
1225	3.698983669281006
1226	6.207772731781006
1227	4.7279276847839355
1228	4.363706111907959
1229	4.22996187210083
1230	5.0281195640563965
1231	5.4189019203186035
1232	4.396109580993652
1233	3.5858266353607178
1234	4.811534404754639
1235	4.448638916015625
1236	5.575435161590576
1237	5.205945014953613
1238	4.504418849945068
1239	5.067469120025635
1240	4.2016520500183105
1241	5.997562885284424
1242	4.80734920501709
1243	4.551626682281494
1244	5.910576820373535
1245	3.586927890777588
1246	3.9887564182281494
1247	3.860764741897583
1248	3.846931219100952
1249	4.034052848815918
1250	4.031352996826172
1251	3.742464303970337
1252	3.7314486503601074
1253	3.397797107696533
1254	3.4183478355407715
1255	3.477038860321045
1256	3.3184945583343506
1257	4.211359024047852
1258	4.472327709197998
1259	4.171754837036133
1260	4.053106784820557
1261	3.077918767929077
1262	4.1089396476745605
1263	4.172469615936279
1264	4.1889777183532715
1265	4.444640636444092
1266	4.085092544555664
1267	4.285700798034668
1268	4.015823841094971
1269	3.8300933837890625
1270	3.5676865577697754
1271	3.9174106121063232
1272	3.8547041416168213
1273	4.1218061447143555
1274	4.192928791046143
1275	3.8987362384796143
1276	3.8320186138153076
1277	4.314510345458984
1278	3.704324960708618
1279	3.453650712966919
1280	4.00831937789917
1281	3.9563543796539307
1282	3.678129196166992
1283	3.479224920272827
1284	4.1564226150512695
1285	4.577894687652588
1286	4.447900772094727
1287	3.929111957550049
1288	4.457667350769043
1289	4.422121047973633
1290	3.8821423053741455
1291	3.607465982437134
1292	3.6559929847717285
1293	4.901036262512207
1294	4.589506149291992
1295	4.540156841278076
1296	3.6262707710266113
1297	3.736703634262085
1298	3.290424346923828
1299	4.550025463104248
1300	3.984180450439453
1301	3.8935248851776123
1302	3.6299476623535156
1303	4.442966938018799
1304	4.379603862762451
1305	4.281801700592041
1306	3.89704966545105
1307	4.566341876983643
1308	4.5987091064453125
1309	4.168704509735107
1310	3.9938735961914062
1311	5.237237930297852
1312	4.259819030761719
1313	4.6293487548828125
1314	4.939779758453369
1315	4.134750843048096
1316	4.994816780090332
1317	4.789247512817383
1318	4.7791571617126465
1319	4.118692398071289
1320	3.475034713745117
1321	3.190422296524048
1322	4.112849712371826
1323	3.95719838142395
1324	3.6238389015197754
1325	3.528526544570923
1326	4.097012042999268
1327	3.6217894554138184
1328	4.607234477996826
