Frame	Distance
387	3.1803343296051025
388	2.848904848098755
389	3.1540043354034424
390	3.4717559814453125
391	3.478717803955078
392	3.4777934551239014
393	3.2329342365264893
394	4.770988464355469
395	3.53200364112854
396	3.2913596630096436
397	3.4815855026245117
398	3.3756697177886963
399	3.461012840270996
400	3.3904457092285156
401	3.328206777572632
402	4.633028507232666
403	4.849778175354004
404	5.043656826019287
405	4.967916488647461
406	4.400948524475098
407	4.769787788391113
408	3.914126396179199
409	3.075618028640747
410	3.4029486179351807
411	3.332228899002075
412	4.853408336639404
413	4.984808921813965
414	5.139766693115234
415	3.381620168685913
416	3.349897861480713
417	3.183614730834961
418	3.4217796325683594
419	3.6153345108032227
420	3.3076541423797607
421	3.4401633739471436
422	3.7940351963043213
423	3.2002146244049072
424	3.230327606201172
425	3.183770179748535
426	3.4531517028808594
427	3.1022796630859375
428	3.6125094890594482
429	3.106330633163452
430	3.1556215286254883
431	3.2360806465148926
432	3.153888463973999
433	3.466517686843872
434	3.6039421558380127
435	3.37899112701416
436	3.2085466384887695
437	5.328516483306885
438	5.488663673400879
439	4.869936466217041
440	4.852924823760986
441	3.4454405307769775
442	3.4558310508728027
443	3.0749433040618896
444	3.2690694332122803
445	3.2180073261260986
446	3.4756641387939453
447	3.6759531497955322
448	4.714702129364014
449	4.760666370391846
450	5.415324687957764
451	4.9293131828308105
452	4.436524391174316
453	3.9098494052886963
454	3.7418265342712402
455	3.193242073059082
456	3.54059100151062
457	3.1104369163513184
458	3.3222248554229736
459	3.272533655166626
460	3.225257396697998
461	3.329486846923828
462	4.569797039031982
463	4.753826141357422
464	5.122060775756836
465	4.636213779449463
466	5.074689865112305
467	5.05714225769043
468	5.023815155029297
469	4.9907965660095215
470	4.992949962615967
471	4.822039604187012
472	4.518459796905518
473	4.639368534088135
474	4.8133344650268555
475	4.6911725997924805
476	3.728332042694092
477	3.4898762702941895
478	3.2349843978881836
479	3.417269229888916
480	3.542320728302002
481	3.187635660171509
482	3.396878480911255
483	3.5464046001434326
484	3.289609909057617
485	3.4410488605499268
486	3.6015431880950928
487	3.5593862533569336
488	3.488255023956299
489	3.171062469482422
490	5.25331449508667
491	3.4449782371520996
492	3.4105608463287354
493	3.3395445346832275
494	3.4464192390441895
495	3.0821239948272705
496	3.5735669136047363
497	3.3453166484832764
498	3.2785286903381348
499	3.0834202766418457
500	3.5691397190093994
501	3.0224359035491943
502	3.4519271850585938
503	3.447023868560791
504	3.635939359664917
505	3.3174808025360107
506	3.381261110305786
507	3.2592461109161377
508	5.225567817687988
509	3.264289617538452
510	3.330108404159546
511	4.459931373596191
512	3.1265175342559814
513	3.357913017272949
514	3.1837880611419678
515	5.432939529418945
516	3.9228479862213135
517	5.321628570556641
518	5.002130031585693
519	4.9332709312438965
520	4.638572692871094
521	5.029819488525391
522	5.39304780960083
523	4.991255283355713
524	4.9107184410095215
525	4.822312831878662
526	5.300605773925781
527	5.27237606048584
528	4.832711696624756
529	5.119555950164795
530	5.292765140533447
531	4.769800186157227
532	5.509537220001221
533	5.466061592102051
534	4.5477986335754395
535	4.2588372230529785
536	5.049415111541748
537	3.50242018699646
538	5.268702983856201
539	5.118140697479248
540	4.723433971405029
541	5.225470542907715
542	4.7108988761901855
543	4.588433265686035
544	4.4005327224731445
545	4.964576721191406
546	5.422458171844482
547	3.5057835578918457
548	3.4207348823547363
549	3.427455425262451
550	3.1754531860351562
551	4.771155834197998
552	5.415063381195068
553	3.2585885524749756
554	3.050135612487793
555	3.3840341567993164
556	3.2221271991729736
557	3.392113208770752
558	3.7517831325531006
559	3.1787848472595215
560	3.262023448944092
561	3.645930051803589
562	3.3412442207336426
563	3.300659418106079
564	3.5176823139190674
565	3.3517489433288574
566	3.4770755767822266
567	3.387840986251831
568	3.5346527099609375
569	3.413372039794922
570	3.37630295753479
571	3.3165385723114014
572	3.521916627883911
573	3.409250497817993
574	5.2991414070129395
575	5.403442859649658
576	5.1565842628479
577	5.239904403686523
578	4.7935404777526855
579	4.8473310470581055
580	5.473235607147217
581	5.043061256408691
582	5.282855033874512
583	4.888017177581787
584	5.264026641845703
585	5.1025776863098145
586	5.2028489112854
587	4.840481758117676
588	4.894491672515869
589	5.1660261154174805
590	4.723878383636475
591	5.169438362121582
592	4.453535079956055
593	4.4398579597473145
594	4.614485263824463
595	4.359294891357422
596	5.190189838409424
597	3.7817468643188477
598	4.415092468261719
599	3.81006121635437
600	4.4881978034973145
601	4.5673909187316895
602	4.483939170837402
603	4.423029899597168
604	3.497370481491089
605	3.4747016429901123
606	3.4805591106414795
607	3.5773704051971436
608	4.392053604125977
609	5.2706990242004395
610	5.340138912200928
611	3.244861364364624
612	3.0994017124176025
613	3.2511508464813232
614	4.488073348999023
615	5.453439712524414
616	5.016632080078125
617	5.531915187835693
618	5.250941276550293
619	4.806778907775879
620	5.112127304077148
621	3.4546632766723633
622	3.181946277618408
623	3.3593106269836426
624	3.2496979236602783
625	3.2153611183166504
626	4.23306131362915
627	3.455296516418457
628	3.5330111980438232
629	3.6875510215759277
630	3.262364625930786
631	3.213705062866211
632	3.493772506713867
633	3.1947832107543945
634	3.5329344272613525
635	3.733372688293457
636	3.173229932785034
637	3.2269644737243652
638	3.157536506652832
639	3.265505313873291
640	3.7787013053894043
641	3.389360189437866
642	3.0706710815429688
643	3.2993555068969727
644	3.293668746948242
645	3.5803513526916504
646	3.187948703765869
647	3.3641698360443115
648	3.2751903533935547
649	3.4523813724517822
650	3.2891809940338135
651	3.3385019302368164
652	3.3608179092407227
653	3.1578218936920166
654	3.2422375679016113
655	3.494905471801758
656	3.372220039367676
657	3.337236166000366
658	3.1255548000335693
659	3.3120131492614746
660	3.588883399963379
661	3.2698357105255127
662	3.075974941253662
663	3.168015718460083
664	3.370131731033325
665	3.0407097339630127
666	3.1077730655670166
667	3.4897263050079346
668	3.3446695804595947
669	3.780587911605835
670	3.2846486568450928
671	2.9381320476531982
672	3.305713176727295
673	3.4155263900756836
674	3.2158730030059814
675	3.3180441856384277
676	3.465451240539551
677	3.7184746265411377
678	3.4017651081085205
679	3.13915753364563
680	3.4958178997039795
681	3.452643632888794
682	3.4335875511169434
683	3.618419647216797
684	3.503032922744751
685	3.018307685852051
686	3.452545166015625
687	3.3975067138671875
688	3.445483922958374
689	3.574256420135498
690	3.5692155361175537
691	3.553347110748291
692	3.512585401535034
693	3.2690818309783936
694	3.4516568183898926
695	3.275191068649292
696	3.381319999694824
697	5.53007173538208
698	6.156445026397705
699	4.783950328826904
700	6.815078258514404
701	6.987087249755859
702	9.284714698791504
703	8.341543197631836
704	6.3334245681762695
705	4.650376319885254
706	4.302698612213135
707	3.71592116355896
708	5.3695526123046875
709	3.871833324432373
710	5.553921222686768
711	5.510131359100342
712	5.4648966789245605
713	4.999640464782715
714	5.448355674743652
715	4.776227951049805
716	4.795956611633301
717	3.39420485496521
718	3.345142126083374
719	3.3675148487091064
720	3.4493637084960938
721	3.351980686187744
722	3.055553674697876
723	3.1111233234405518
724	3.5116889476776123
725	3.1900696754455566
726	3.431163787841797
727	3.475581169128418
728	3.2939608097076416
729	3.425670623779297
730	3.3159797191619873
731	3.3039186000823975
732	5.04429817199707
733	3.48270320892334
734	3.1893081665039062
735	3.2670788764953613
736	3.4782660007476807
737	3.0963587760925293
738	3.4480299949645996
739	3.259614944458008
740	3.234100580215454
741	3.5978288650512695
742	3.348970890045166
743	3.198725938796997
744	3.5323879718780518
745	3.2620227336883545
746	3.2792370319366455
747	3.2094972133636475
748	5.114068508148193
749	4.674186706542969
750	4.859206199645996
751	5.473159313201904
752	3.684157371520996
753	3.383904218673706
754	5.378622531890869
755	3.5673153400421143
756	3.619626522064209
757	4.301601409912109
758	3.4328250885009766
759	4.509477615356445
760	5.401762008666992
761	3.7244718074798584
762	3.248011589050293
763	5.170881271362305
764	3.4965415000915527
765	5.131089687347412
766	3.097893476486206
767	3.3774971961975098
768	3.3747100830078125
769	3.7022876739501953
770	3.2331249713897705
771	3.250929832458496
772	3.3711750507354736
773	3.0888984203338623
774	3.2933173179626465
775	3.42472767829895
776	3.0996289253234863
777	3.247673511505127
778	3.3528199195861816
779	3.120779514312744
780	3.184170722961426
781	3.6783294677734375
782	3.289551019668579
783	3.494532346725464
784	3.364933729171753
785	3.3577260971069336
786	3.5217652320861816
787	3.6840012073516846
788	4.877007007598877
789	4.797998428344727
790	4.376498699188232
791	4.450585842132568
792	3.839028835296631
793	3.0360195636749268
794	3.1050939559936523
795	3.183408737182617
796	3.2542808055877686
797	3.3968586921691895
798	3.323383331298828
799	3.182939291000366
800	3.225886821746826
801	3.3507113456726074
802	3.2637314796447754
803	3.283792495727539
804	3.3382463455200195
805	3.200604200363159
806	3.3660638332366943
807	3.0490078926086426
808	3.0093703269958496
809	3.367835521697998
810	3.8161873817443848
811	3.7865376472473145
812	3.1254701614379883
813	3.2737903594970703
814	4.52543830871582
815	5.123848915100098
816	5.112074375152588
817	3.440697193145752
818	3.4440975189208984
819	3.1498658657073975
820	3.2320241928100586
821	3.621034622192383
822	3.2653019428253174
823	4.982227802276611
824	4.864284992218018
825	4.686985492706299
826	4.854690074920654
827	5.274888038635254
828	5.174504280090332
829	4.753293514251709
830	4.0735344886779785
831	4.811124324798584
832	4.793572425842285
833	5.010423183441162
834	5.193239688873291
835	4.599789142608643
836	3.8607280254364014
837	3.4742774963378906
838	3.3498666286468506
839	3.387706995010376
840	3.5472254753112793
841	3.05606746673584
842	3.089949131011963
843	3.2336511611938477
844	3.189364194869995
845	3.1930806636810303
846	3.4047045707702637
847	3.4098727703094482
848	3.287998914718628
849	3.2410480976104736
850	3.2285513877868652
851	3.1954774856567383
852	5.354288578033447
853	5.069398880004883
854	5.460084438323975
855	4.66230583190918
856	5.036571502685547
857	4.5589189529418945
858	4.7721991539001465
859	5.121570110321045
860	3.3546273708343506
861	3.2241578102111816
862	3.345341920852661
863	3.255176544189453
864	3.1822352409362793
865	3.2438578605651855
866	3.2636005878448486
867	3.3616816997528076
868	3.5377323627471924
869	3.1702170372009277
870	3.3348042964935303
871	3.3051083087921143
872	3.4092302322387695
873	3.457836151123047
874	3.3963851928710938
875	3.807135820388794
876	3.5504026412963867
877	3.29837703704834
878	3.6519839763641357
879	3.4860117435455322
880	3.2253167629241943
881	3.222862958908081
882	3.5256597995758057
883	3.3951776027679443
884	3.2311456203460693
885	3.5366275310516357
886	3.3166794776916504
887	5.398911952972412
888	4.844278335571289
889	5.276791095733643
890	4.306014537811279
891	3.3497114181518555
892	3.5534448623657227
893	3.2638332843780518
894	3.6859090328216553
895	3.750170946121216
896	5.206714153289795
897	3.5882294178009033
898	3.4300944805145264
899	3.309330463409424
900	3.2732248306274414
901	3.5050711631774902
902	3.1067636013031006
903	5.474448204040527
904	5.024311542510986
905	5.183477878570557
906	3.625335454940796
907	3.4223289489746094
908	3.3198459148406982
909	3.187941789627075
910	3.191920280456543
911	3.191617727279663
912	3.49118709564209
913	3.450598955154419
914	3.250077247619629
915	3.48510479927063
916	3.4220261573791504
917	3.365381956100464
918	3.2061469554901123
919	5.035542964935303
920	5.0180277824401855
921	4.1352925300598145
922	4.557058334350586
923	4.647988319396973
924	3.565304756164551
925	4.256582260131836
926	4.70180082321167
927	4.704201698303223
928	4.621171474456787
929	4.821868419647217
930	4.213864803314209
931	4.720883369445801
932	4.275681495666504
933	3.3056156635284424
934	4.040243625640869
935	4.833538055419922
936	4.012767314910889
937	4.178981781005859
938	4.363632678985596
939	4.655830383300781
940	4.6168365478515625
941	4.956901550292969
942	4.271115303039551
943	4.5947465896606445
944	4.764223575592041
945	5.174003601074219
946	4.555685520172119
947	4.861257076263428
948	4.70007848739624
949	4.5055928230285645
950	5.21461820602417
951	5.0023064613342285
952	5.169363975524902
953	4.818920612335205
954	6.230596542358398
955	4.3629608154296875
956	5.248479843139648
957	4.618563652038574
958	4.806522369384766
959	4.716278076171875
960	4.565622806549072
961	4.680988788604736
962	4.671198844909668
963	4.486527919769287
964	4.22512674331665
965	4.657027721405029
966	4.511720180511475
967	4.199074745178223
968	4.676000118255615
969	3.486077308654785
970	4.756120204925537
971	4.836808204650879
972	4.346202373504639
973	4.326276779174805
974	3.2123255729675293
975	4.167653560638428
976	4.119780540466309
977	4.364054203033447
978	3.410961866378784
979	3.5504348278045654
980	3.3869810104370117
981	3.507171154022217
982	3.4267921447753906
983	3.3519363403320312
984	3.2358298301696777
985	3.305882692337036
986	3.2741546630859375
987	3.6793906688690186
988	3.380499839782715
989	3.2733099460601807
990	3.5977253913879395
991	3.7813591957092285
992	3.4236397743225098
993	3.23992657661438
994	3.5631542205810547
995	3.1902883052825928
996	3.1561498641967773
997	3.3181161880493164
998	3.419776678085327
999	3.442183256149292
1000	3.32202410697937
1001	3.285240888595581
1002	3.3184597492218018
1003	3.541562557220459
1004	3.3456156253814697
1005	3.3232808113098145
1006	3.235318660736084
1007	3.180633544921875
1008	3.3935868740081787
1009	3.401334285736084
1010	4.383646488189697
1011	4.0993475914001465
1012	3.675727128982544
1013	4.215007305145264
1014	4.077575206756592
1015	4.103579521179199
1016	4.09550142288208
1017	4.355561256408691
1018	3.2729620933532715
1019	3.4823429584503174
1020	3.0883536338806152
1021	3.0820975303649902
1022	3.5499086380004883
1023	3.3083548545837402
1024	3.3028881549835205
1025	3.2778284549713135
1026	3.1968955993652344
1027	3.252037525177002
1028	3.4271974563598633
1029	3.282548427581787
1030	3.3400704860687256
1031	3.508291006088257
1032	3.6480495929718018
1033	3.335312604904175
1034	3.3302736282348633
1035	3.5968921184539795
1036	3.4100747108459473
1037	3.271254062652588
1038	3.412039041519165
1039	3.202150821685791
1040	3.427807331085205
1041	4.5325751304626465
1042	3.7096705436706543
1043	3.5475950241088867
1044	3.4165797233581543
1045	3.1581132411956787
1046	3.170914649963379
1047	3.4253251552581787
1048	3.3793957233428955
1049	3.362105369567871
1050	4.565410137176514
1051	5.343620777130127
1052	5.470738887786865
1053	4.621184349060059
1054	3.496913194656372
1055	4.735237121582031
1056	5.15073299407959
1057	4.309665203094482
1058	4.469615459442139
1059	5.097601890563965
1060	4.389862537384033
1061	4.355877876281738
1062	4.573907852172852
1063	4.728428840637207
1064	4.57236909866333
1065	4.658905982971191
1066	5.307130336761475
1067	5.3079729080200195
1068	5.29456901550293
1069	5.359653949737549
1070	3.4685511589050293
1071	3.877246856689453
1072	3.0805013179779053
1073	3.1787917613983154
1074	3.1476314067840576
1075	3.4411065578460693
1076	3.2333521842956543
1077	3.1695902347564697
1078	3.2532944679260254
1079	5.111591339111328
1080	4.841421127319336
1081	5.0439324378967285
1082	5.317009449005127
1083	3.512174129486084
1084	3.434407949447632
1085	3.2620840072631836
1086	3.357206344604492
1087	3.4303643703460693
1088	3.4662699699401855
1089	3.287529230117798
1090	3.0291526317596436
1091	3.2443597316741943
1092	3.4397776126861572
1093	3.2073540687561035
1094	3.2921500205993652
1095	3.531245470046997
1096	3.625532627105713
1097	3.137174367904663
1098	3.197364091873169
1099	3.2719945907592773
1100	3.336144208908081
1101	3.0604496002197266
1102	3.414449691772461
1103	3.416104555130005
1104	3.506740093231201
1105	3.4845025539398193
1106	3.434183120727539
1107	3.4043028354644775
1108	3.4475743770599365
1109	3.2686378955841064
1110	3.429670572280884
1111	3.18045711517334
1112	3.489384651184082
1113	3.400207281112671
1114	3.516064405441284
1115	3.0696816444396973
1116	3.5407049655914307
1117	3.368529796600342
1118	3.6269919872283936
1119	3.461965322494507
1120	3.332646369934082
1121	3.5055763721466064
1122	3.2578775882720947
1123	3.8904123306274414
1124	3.3803346157073975
1125	3.4735333919525146
1126	3.2473068237304688
1127	3.651268720626831
1128	3.1466176509857178
1129	3.5183820724487305
1130	3.539538860321045
1131	3.275498151779175
1132	4.311742305755615
1133	3.175569772720337
1134	3.0036256313323975
1135	3.3294007778167725
1136	3.382493257522583
1137	3.319044828414917
1138	3.4776804447174072
1139	3.4712579250335693
1140	3.3931593894958496
1141	3.812713861465454
1142	4.576915740966797
1143	4.164986610412598
1144	3.136408567428589
1145	3.6991522312164307
1146	3.30771803855896
1147	3.15850567817688
1148	2.691755771636963
1149	3.8690829277038574
1150	3.225508689880371
1151	4.2154860496521
1152	3.764617919921875
1153	3.7270591259002686
1154	4.318957328796387
1155	4.543145656585693
1156	3.466527223587036
1157	3.3354265689849854
1158	4.082918167114258
1159	3.67562198638916
1160	3.7477505207061768
1161	3.323894500732422
1162	3.5424771308898926
1163	3.3667402267456055
1164	4.170526027679443
1165	2.7873008251190186
1166	3.760436534881592
1167	3.603994607925415
1168	2.965259075164795
1169	3.1147611141204834
1170	3.7925102710723877
1171	3.2383577823638916
1172	3.2934999465942383
1173	4.556253433227539
1174	4.743311882019043
1175	4.17374849319458
1176	4.214599609375
1177	3.91072940826416
1178	3.2843191623687744
1179	3.0397210121154785
1180	3.334444046020508
1181	3.5486481189727783
1182	3.9255058765411377
1183	3.8928000926971436
1184	3.5653579235076904
1185	3.9523868560791016
1186	3.6736438274383545
1187	3.374671697616577
1188	3.3265955448150635
1189	3.8150107860565186
1190	4.314185619354248
1191	3.7717864513397217
1192	4.328846454620361
1193	3.2869908809661865
1194	3.9099836349487305
1195	3.83227276802063
1196	4.421652317047119
1197	3.6744565963745117
1198	4.042691230773926
1199	3.6601860523223877
1200	3.8216230869293213
1201	4.55996036529541
1202	4.889002799987793
1203	5.751565456390381
1204	6.0486273765563965
1205	5.537929058074951
1206	6.0310893058776855
1207	5.896002292633057
1208	6.376368522644043
1209	6.432019233703613
1210	6.382308483123779
1211	3.7647690773010254
1212	6.083344459533691
1213	5.83356237411499
1214	5.580352783203125
1215	6.769613742828369
1216	3.7851717472076416
1217	4.042382717132568
1218	3.91213321685791
1219	5.225581645965576
1220	5.676342964172363
1221	7.3744282722473145
1222	7.472756862640381
1223	8.37710952758789
1224	6.485410213470459
1225	7.170534610748291
1226	5.297839164733887
1227	5.120796203613281
1228	5.018253803253174
1229	5.546705722808838
1230	6.3763957023620605
1231	6.6892499923706055
1232	6.729086399078369
1233	4.559903621673584
1234	5.879615783691406
1235	6.248878479003906
1236	6.622724533081055
1237	5.055799961090088
1238	4.231079578399658
1239	6.003087997436523
1240	5.556554794311523
1241	6.174236297607422
1242	5.959651470184326
1243	7.229886531829834
1244	5.941020488739014
1245	5.595093727111816
1246	5.3302903175354
1247	3.6083264350891113
1248	5.454592227935791
1249	4.0698771476745605
1250	3.912997007369995
1251	4.890778064727783
1252	5.169400215148926
1253	4.891845226287842
1254	5.019833564758301
1255	4.335607051849365
1256	4.653751373291016
1257	4.432819843292236
1258	4.354287147521973
1259	5.622962474822998
1260	4.500260353088379
1261	4.909162521362305
1262	5.457919120788574
1263	4.952693939208984
1264	4.875771999359131
1265	4.983029365539551
1266	4.830704212188721
1267	6.533576011657715
1268	5.923842430114746
1269	5.797124862670898
1270	5.833037376403809
1271	5.329097747802734
1272	7.1194682121276855
1273	6.42552375793457
1274	5.966220378875732
1275	4.500251770019531
1276	6.911309242248535
1277	5.11920166015625
1278	4.374965667724609
1279	5.09528112411499
1280	6.4540886878967285
1281	5.351932525634766
1282	3.5118913650512695
1283	4.973382949829102
1284	4.909339904785156
1285	5.580310344696045
1286	7.137415885925293
1287	6.662967205047607
1288	6.89536190032959
1289	6.2157087326049805
1290	7.645590782165527
1291	7.510959625244141
1292	7.496164798736572
1293	7.309990406036377
1294	7.883552074432373
1295	6.64547061920166
1296	6.470805644989014
1297	5.804788112640381
1298	6.290113925933838
1299	5.584029674530029
1300	7.225566387176514
1301	6.926694393157959
1302	7.45305061340332
1303	8.778817176818848
1304	8.340301513671875
1305	9.580242156982422
1306	8.14622974395752
1307	7.824575424194336
1308	9.354035377502441
1309	7.100218772888184
1310	8.173944473266602
1311	8.879656791687012
1312	10.235965728759766
1313	11.536575317382812
1314	11.020914077758789
1315	10.566765785217285
1316	9.83000373840332
1317	9.147940635681152
